id,source_file,question,type,answer,raw,option_A,option_B,option_C,option_D,option_E
661,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,661. 随着导航技术的发展，导航系统除了为运载体提供实时位置信息之外，还提供___等信息。,多选,A|B|C|D,"661. 随着导航技术的发展，导航系统除了为运载体提供实时位置信息之外，还提供___等信息。
A、速度
B、航向
C、姿态
D、时间
正确答案：ABCD",A. 速度,B. 航向,C. 姿态,D. 时间 正确答案：ABCD,
662,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,662. 生物武器的特点有___。,多选,A|B|C,"662. 生物武器的特点有___。
A、面积效应大
B、具有传染性
C、生物专一性
D、有立即杀伤作用
正确答案：ABC",A. 面积效应大,B. 具有传染性,C. 生物专一性,D. 有立即杀伤作用 正确答案：ABC,
663,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,663. ___的综合运用，改变了战场评估和信息反馈的方式与质量，甚至变得可以自由地控制战争。,多选,A|B|C|D,"663. ___的综合运用，改变了战场评估和信息反馈的方式与质量，甚至变得可以自由地控制战争。
A、传感技术
B、计算机技术
C、网络技术
D、通信技术
正确答案：ABCD",A. 传感技术,B. 计算机技术,C. 网络技术,D. 通信技术 正确答案：ABCD,
664,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,664. 信息化战争将向“___”方向发展，为了适应战争需求，信息化装备平台就要向隐身化、智能化方向发展。,多选,B|C|D,"664. 信息化战争将向“___”方向发展，为了适应战争需求，信息化装备平台就要向隐身化、智能化方向发展。
A、无核
B、无人
C、无形
D、无声
正确答案：BCD",A. 无核,B. 无人,C. 无形,D. 无声 正确答案：BCD,
665,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,665. 发展比较迅速、影响比较大的新概念武器是___等。,多选,A|B|C|D,"665. 发展比较迅速、影响比较大的新概念武器是___等。
A、强激光武器
B、高功率微波武器
C、动能拦截弹
D、电磁发射武器
正确答案：ABCD",A. 强激光武器,B. 高功率微波武器,C. 动能拦截弹,D. 电磁发射武器 正确答案：ABCD,
666,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,666. 在现代战争中，由于充分利用了信息技术的成果，大部分武器装备真正做到了___。,多选,A|B|C|D,"666. 在现代战争中，由于充分利用了信息技术的成果，大部分武器装备真正做到了___。
A、机动快
B、反应快
C、打击快
D、转移快
正确答案：ABCD",A. 机动快,B. 反应快,C. 打击快,D. 转移快 正确答案：ABCD,
667,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,667. 在信息化条件下，武器装备体系的构成主要可以划分为___、信息战装备以及相应的作战、后勤与装备保障装备等。,多选,A|B|C|D,"667. 在信息化条件下，武器装备体系的构成主要可以划分为___、信息战装备以及相应的作战、后勤与装备保障装备等。
A、战场感知装备
B、指挥控制装备
C、信息化作战平台
D、精确打击武器
正确答案：ABCD",A. 战场感知装备,B. 指挥控制装备,C. 信息化作战平台,D. 精确打击武器 正确答案：ABCD,
668,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,668. 军用载人航天器包括___等。,多选,A|B|D,"668. 军用载人航天器包括___等。
A、载人飞船
B、空天飞机
C、航天飞机
D、空间站
正确答案：ABD",A. 载人飞船,B. 空天飞机,C. 航天飞机,D. 空间站 正确答案：ABD,
669,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,669. 信息对抗装备具有___的特征。,多选,B|C|D,"669. 信息对抗装备具有___的特征。
A、立体化
B、多能化
C、智能化
D、综合化
正确答案：BCD",A. 立体化,B. 多能化,C. 智能化,D. 综合化 正确答案：BCD,
670,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,670. 无人机具有___等优点，在现代战争中有广泛的用途。,多选,A|B|C|D,"670. 无人机具有___等优点，在现代战争中有广泛的用途。
A、造价低
B、隐蔽性能好
C、生存能力强
D、不受人的生理条件限制
正确答案：ABCD",A. 造价低,B. 隐蔽性能好,C. 生存能力强,D. 不受人的生理条件限制 正确答案：ABCD,
671,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,671. 指挥控制系统一体化的内容之一是___一体化。,多选,A|B|C,"671. 指挥控制系统一体化的内容之一是___一体化。
A、战略
B、战役
C、战术信息系统
D、战斗系统
正确答案：ABC",A. 战略,B. 战役,C. 战术信息系统,D. 战斗系统 正确答案：ABC,
672,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,672. 潜艇是用于水下活动和作战的战斗舰艇，其上装备有___等信息系统。,多选,A|B|C,"672. 潜艇是用于水下活动和作战的战斗舰艇，其上装备有___等信息系统。
A、作战指挥系统
B、声呐探测系统
C、武器射击指挥控制系统
D、火控系统
正确答案：ABC",A. 作战指挥系统,B. 声呐探测系统,C. 武器射击指挥控制系统,D. 火控系统 正确答案：ABC,
673,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,673. 精确制导武器的发展趋势包括___。,多选,A|C|D,"673. 精确制导武器的发展趋势包括___。
A、远程化
B、高成本
C、系列化
D、智能化
正确答案：ACD",A. 远程化,B. 高成本,C. 系列化,D. 智能化 正确答案：ACD,
674,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,674. 由于现代侦察、监视和探测手段具有___的特点，进攻一方如果不能有效地保护自己，就可能出现“发难者先遭难”的结局。,多选,A|B|C|D,"674. 由于现代侦察、监视和探测手段具有___的特点，进攻一方如果不能有效地保护自己，就可能出现“发难者先遭难”的结局。
A、全方位
B、全频谱
C、全天候
D、全时辰
正确答案：ABCD",A. 全方位,B. 全频谱,C. 全天候,D. 全时辰 正确答案：ABCD,
675,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,675. 军用运输机按运输能力分为___。,多选,C|D,"675. 军用运输机按运输能力分为___。
A、人员运输机
B、装备运输机
C、战略运输机
D、战术运输机
正确答案：CD",A. 人员运输机,B. 装备运输机,C. 战略运输机,D. 战术运输机 正确答案：CD,
676,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,676. 99A主战坦克，实现了___的综合协调发展。,多选,A|B|C|D,"676. 99A主战坦克，实现了___的综合协调发展。
A、火力
B、机动力
C、防护力
D、信息力
正确答案：ABCD",A. 火力,B. 机动力,C. 防护力,D. 信息力 正确答案：ABCD,
677,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,677. 未来信息化装备，特别是精确制导武器将广泛采用先进的___等单一或复合制导技术，命中精度将进一步提高，并逐步向多功能、自主化、灵巧化、轻小型和智能化方向发展。,多选,A|B|D,"677. 未来信息化装备，特别是精确制导武器将广泛采用先进的___等单一或复合制导技术，命中精度将进一步提高，并逐步向多功能、自主化、灵巧化、轻小型和智能化方向发展。
A、毫米波
B、红外成像
C、高速信号处理
D、全球卫星导航定位系统
正确答案：ABD",A. 毫米波,B. 红外成像,C. 高速信号处理,D. 全球卫星导航定位系统 正确答案：ABD,
678,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,678. 水面舰艇的主要弱点：___。,多选,A|B|C|D,"678. 水面舰艇的主要弱点：___。
A、机动能力低
B、隐藏性差
C、易被发现
D、易遭到攻击
正确答案：ABCD",A. 机动能力低,B. 隐藏性差,C. 易被发现,D. 易遭到攻击 正确答案：ABCD,
679,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,679. 现代技术特别是信息技术的发展，使武器装备的___都极速提高。,多选,A|C|D,"679. 现代技术特别是信息技术的发展，使武器装备的___都极速提高。
A、射程
B、速度
C、威力
D、精度
正确答案：ACD",A. 射程,B. 速度,C. 威力,D. 精度 正确答案：ACD,
680,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,680. 信息化装备对现代作战的影响主要表现在侦察立体化、___几个方面。,多选,A|B|C|D,"680. 信息化装备对现代作战的影响主要表现在侦察立体化、___几个方面。
A、防护综合化
B、打击精确化
C、反应高速化
D、控制智能化
正确答案：ABCD",A. 防护综合化,B. 打击精确化,C. 反应高速化,D. 控制智能化 正确答案：ABCD,
681,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,681. 生物战剂按对人员的危害程度划分，可分为___。,多选,A|B,"681. 生物战剂按对人员的危害程度划分，可分为___。
A、失能性战剂
B、致死性战剂
C、传染性战剂
D、非传染性战剂
正确答案：AB",A. 失能性战剂,B. 致死性战剂,C. 传染性战剂,D. 非传染性战剂 正确答案：AB,
682,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,682. B-2隐形轰炸机实用升限___米，最大航程___千米。,多选,B|D,"682. B-2隐形轰炸机实用升限___米，最大航程___千米。
A、15230
B、15240
C、12200
D、12231
正确答案：BD",A. 15230,B. 15240,C. 12200,D. 12231 正确答案：BD,
683,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,683. 美国B-2隐形轰炸机实用升限___米，最大航程___千米。,多选,B|D,"683. 美国B-2隐形轰炸机实用升限___米，最大航程___千米。
A、15230
B、15240
C、12200
D、12231
正确答案：BD",A. 15230,B. 15240,C. 12200,D. 12231 正确答案：BD,
684,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,684. ___是发展中国家中难得的拥有航空母舰的国家。,多选,A|B|D,"684. ___是发展中国家中难得的拥有航空母舰的国家。
A、印度
B、巴西
C、法国
D、泰国
正确答案：ABD",A. 印度,B. 巴西,C. 法国,D. 泰国 正确答案：ABD,
685,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,685. 中国99A主战坦克，实现了___的综合协调发展。,多选,A|B|C|D,"685. 中国99A主战坦克，实现了___的综合协调发展。
A、火力
B、机动力
C、防护力
D、信息力
正确答案：ABCD",A. 火力,B. 机动力,C. 防护力,D. 信息力 正确答案：ABCD,
